epoch,adv_loss,content_loss,d_loss,feature_loss,gan_loss,style_loss,total_g_loss,val_psnr,val_ssim
0,3.905165433883667,0.005528356414288282,1.1541273593902588,0.06079977750778198,5.059292793273926,0.0005262341001071036,0.08638019114732742,28.473262786865234,0.7300687432289124
1,3.096954345703125,0.0029262795578688383,1.5184941291809082,0.04079815000295639,4.615448474884033,0.00010265270248055458,0.05931185558438301,28.104930877685547,0.7081164121627808
2,4.321866035461426,0.004118404816836119,0.9642312526702881,0.049662575125694275,5.286097526550293,0.00021517131244763732,0.07560548186302185,26.81507110595703,0.7190178036689758
3,3.6121692657470703,0.004077305551618338,1.201020359992981,0.04450578615069389,4.813189506530762,0.0001983321999432519,0.06684227287769318,28.72663688659668,0.743177056312561
4,3.0007855892181396,0.004164298065006733,1.9935545921325684,0.05612582713365555,4.994339942932129,0.0005840004305355251,0.07587805390357971,27.4605712890625,0.7207590937614441
5,3.5215814113616943,0.003792041912674904,1.2195651531219482,0.04541044682264328,4.741146564483643,0.0004085399559698999,0.06721892952919006,28.434955596923828,0.7421281933784485
6,1.409719705581665,0.004024254623800516,3.3482985496520996,0.055653300136327744,4.758018493652344,0.00020620774012058973,0.06693235784769058,27.583948135375977,0.717150866985321
7,2.0285487174987793,0.003386974800378084,2.261667251586914,0.04894459992647171,4.290215969085693,0.00025028432719409466,0.06272460520267487,28.821578979492188,0.7366523742675781
8,2.3915741443634033,0.003781544743105769,2.1224465370178223,0.046644192188978195,4.514020919799805,0.0002155782131012529,0.06259918957948685,28.288631439208984,0.75363689661026
9,3.419731616973877,0.0040078237652778625,1.610488772392273,0.05677365884184837,5.0302205085754395,0.0001662714930716902,0.07804641127586365,29.134235382080078,0.7408312559127808
10,2.055812358856201,0.0033553054090589285,2.7425007820129395,0.04627314582467079,4.798313140869141,0.0002867825096473098,0.06019429862499237,27.853487014770508,0.7443643808364868
11,2.163825511932373,0.004402465652674437,2.2256031036376953,0.045594606548547745,4.389428615570068,0.00030590270762331784,0.0611221008002758,28.444143295288086,0.7208789587020874
12,2.2969257831573486,0.002804464427754283,2.410843849182129,0.05206877738237381,4.707769393920898,9.349393076263368e-05,0.06645137071609497,28.304773330688477,0.728848397731781
13,1.6044654846191406,0.0033641501795500517,2.626389503479004,0.04725814610719681,4.2308549880981445,0.0002472905325703323,0.058891914784908295,27.47469139099121,0.69883793592453
14,3.1609044075012207,0.004605417605489492,1.4798904657363892,0.04602669179439545,4.64079475402832,0.0004379916936159134,0.06687462329864502,28.57587432861328,0.7375856041908264
15,4.97216796875,0.0035659335553646088,0.5352078080177307,0.039740972220897675,5.507375717163086,0.00026377924950793386,0.06843152642250061,28.130901336669922,0.7241895794868469
16,2.0294570922851562,0.004901171661913395,2.3231101036071777,0.06305402517318726,4.352567195892334,0.0004462991200853139,0.07854878157377243,27.9071044921875,0.7182758450508118
17,2.2354328632354736,0.0034899550955742598,2.790011405944824,0.039494168013334274,5.025444030761719,0.00015158105816226453,0.054312869906425476,27.54847526550293,0.7109532356262207
18,2.975806713104248,0.00441129133105278,1.4352822303771973,0.05777941644191742,4.411088943481445,0.0007268282352015376,0.0777965635061264,27.324970245361328,0.7039320468902588
19,2.9820644855499268,0.004754036199301481,1.3913540840148926,0.051406677812337875,4.373418807983398,0.0009792844066396356,0.0720503181219101,28.148502349853516,0.7167796492576599
20,4.44204044342041,0.003372839419171214,0.7814068794250488,0.04970235377550125,5.223447322845459,0.00015989437815733254,0.07544529438018799,28.138504028320312,0.724332332611084
21,3.5522563457489014,0.0021405138541013002,1.272301435470581,0.03548579663038254,4.824557781219482,0.00014467662549577653,0.055532269179821014,29.325767517089844,0.7432902455329895
22,2.74009370803833,0.005029813386499882,1.8303883075714111,0.060782045125961304,4.57048225402832,0.000356517470208928,0.079868845641613,27.69055938720703,0.7139829397201538
23,1.928922414779663,0.0029068810399621725,2.8602960109710693,0.04106808453798294,4.789218425750732,0.00021437187388073653,0.05383395031094551,29.444873809814453,0.7252041101455688
24,3.163914680480957,0.004003217909485102,1.5207953453063965,0.0577460415661335,4.6847100257873535,0.0001787428482202813,0.07774757593870163,27.504737854003906,0.7061025500297546
25,2.7835025787353516,0.002534201368689537,1.6737360954284668,0.034515511244535446,4.457238674163818,7.652398926438764e-05,0.05104374885559082,28.94797134399414,0.7198687791824341
26,2.3086812496185303,0.003184559987857938,2.1376357078552246,0.05448644980788231,4.446316719055176,9.446003969060257e-05,0.06930886954069138,28.670183181762695,0.7337621450424194
27,4.432827949523926,0.004538933280855417,0.8493406772613525,0.04497399926185608,5.282168388366699,0.0005398750072345138,0.0722169429063797,29.782255172729492,0.7491788864135742
28,1.9782791137695312,0.0034376729745417833,2.2798233032226562,0.05319918692111969,4.2581024169921875,0.00010665014269761741,0.06663490831851959,28.47968292236328,0.7337591052055359
29,3.0220673084259033,0.003856640076264739,1.7085869312286377,0.04308474436402321,4.730654239654541,0.00012704623804893345,0.06217876821756363,28.443872451782227,0.7400800585746765
